[2019-07-07 20:16:40 $28653.0]	INFO	Server is reloading all workers now
[2019-08-06 16:56:55 $46247.0]	INFO	Server is reloading all workers now
[2019-08-06 16:56:58 $46247.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=46383] exit timeout, forced kill
[2019-08-06 16:56:58 $46247.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=46387] exit timeout, forced kill
[2019-08-06 16:56:58 $46247.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=46393] exit timeout, forced kill
[2019-08-06 16:56:58 $46247.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=46388] exit timeout, forced kill
[2019-08-06 16:56:58 $46247.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=46392] exit timeout, forced kill
[2019-08-06 16:56:58 $46247.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=46391] exit timeout, forced kill
[2019-08-06 16:56:58 $46247.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=46390] exit timeout, forced kill
[2019-08-06 16:56:58 $46247.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=46389] exit timeout, forced kill
[2019-08-06 16:56:58 $46247.0]	WARNING	swManager_check_exit_status: worker#9[pid=46387] abnormal exit, status=0, signal=9
[2019-08-06 16:56:58 $46247.0]	WARNING	swManager_check_exit_status: worker#10[pid=46393] abnormal exit, status=0, signal=9
[2019-08-06 16:56:58 $46247.0]	WARNING	swManager_check_exit_status: worker#12[pid=46392] abnormal exit, status=0, signal=9
[2019-08-06 16:56:58 $46247.0]	WARNING	swManager_check_exit_status: worker#13[pid=46391] abnormal exit, status=0, signal=9
[2019-08-06 16:56:58 $46247.0]	WARNING	swManager_check_exit_status: worker#14[pid=46390] abnormal exit, status=0, signal=9
[2019-08-06 16:56:58 $46247.0]	WARNING	swManager_check_exit_status: worker#15[pid=46389] abnormal exit, status=0, signal=9
[2019-08-06 16:56:58 $46247.0]	WARNING	swManager_check_exit_status: worker#11[pid=46388] abnormal exit, status=0, signal=9
[2019-08-06 16:56:59 $46247.0]	INFO	Server is reloading all workers now
[2019-08-06 16:57:02 $46247.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=46400] exit timeout, forced kill
[2019-08-06 16:57:02 $46247.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=46405] exit timeout, forced kill
[2019-08-06 16:57:02 $46247.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=46406] exit timeout, forced kill
[2019-08-06 16:57:02 $46247.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=46411] exit timeout, forced kill
[2019-08-06 16:57:02 $46247.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=46407] exit timeout, forced kill
[2019-08-06 16:57:02 $46247.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=46408] exit timeout, forced kill
[2019-08-06 16:57:02 $46247.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=46409] exit timeout, forced kill
[2019-08-06 16:57:02 $46247.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=46410] exit timeout, forced kill
[2019-08-06 16:57:02 $46247.0]	WARNING	swManager_check_exit_status: worker#9[pid=46405] abnormal exit, status=0, signal=9
[2019-08-06 16:57:02 $46247.0]	WARNING	swManager_check_exit_status: worker#11[pid=46411] abnormal exit, status=0, signal=9
[2019-08-06 16:57:02 $46247.0]	WARNING	swManager_check_exit_status: worker#15[pid=46410] abnormal exit, status=0, signal=9
[2019-08-06 16:57:02 $46247.0]	WARNING	swManager_check_exit_status: worker#14[pid=46409] abnormal exit, status=0, signal=9
[2019-08-06 16:57:02 $46247.0]	WARNING	swManager_check_exit_status: worker#13[pid=46408] abnormal exit, status=0, signal=9
[2019-08-06 16:57:02 $46247.0]	WARNING	swManager_check_exit_status: worker#12[pid=46407] abnormal exit, status=0, signal=9
[2019-08-06 16:57:02 $46247.0]	WARNING	swManager_check_exit_status: worker#10[pid=46406] abnormal exit, status=0, signal=9
[2019-08-08 11:32:29 *60177.4]	WARNING	swSignal_callback (ERRNO 707): Unable to find callback function for signal Hangup: 1
[2019-08-08 11:32:29 *60174.1]	WARNING	swSignal_callback (ERRNO 707): Unable to find callback function for signal Hangup: 1
[2019-08-08 11:32:29 *60173.0]	WARNING	swSignal_callback (ERRNO 707): Unable to find callback function for signal Hangup: 1
[2019-08-08 11:32:29 *60179.6]	WARNING	swSignal_callback (ERRNO 707): Unable to find callback function for signal Hangup: 1
[2019-08-08 11:32:29 #60163.8]	WARNING	swSignal_callback (ERRNO 707): Unable to find callback function for signal Hangup: 1
[2019-08-08 11:32:29 *60180.7]	WARNING	swSignal_callback (ERRNO 707): Unable to find callback function for signal Hangup: 1
[2019-08-08 11:32:29 *60176.3]	WARNING	swSignal_callback (ERRNO 707): Unable to find callback function for signal Hangup: 1
[2019-08-08 11:32:29 $60164.0]	WARNING	swSignal_callback (ERRNO 707): Unable to find callback function for signal Hangup: 1
[2019-08-08 11:32:29 $60164.0]	WARNING	swManager_check_exit_status: worker#15[pid=60172] abnormal exit, status=0, signal=1
[2019-08-08 11:32:29 *60178.5]	WARNING	swSignal_callback (ERRNO 707): Unable to find callback function for signal Hangup: 1
[2019-08-08 11:32:29 *60175.2]	WARNING	swSignal_callback (ERRNO 707): Unable to find callback function for signal Hangup: 1
[2019-08-08 11:32:29 $60164.0]	WARNING	swManager_check_exit_status: worker#14[pid=60171] abnormal exit, status=0, signal=1
[2019-08-08 11:32:29 $60164.0]	WARNING	swManager_check_exit_status: worker#13[pid=60170] abnormal exit, status=0, signal=1
[2019-08-08 11:32:29 $60164.0]	WARNING	swManager_check_exit_status: worker#12[pid=60169] abnormal exit, status=0, signal=1
[2019-08-08 11:32:29 $60164.0]	WARNING	swManager_check_exit_status: worker#11[pid=60168] abnormal exit, status=0, signal=1
[2019-08-08 11:32:29 $60164.0]	WARNING	swManager_check_exit_status: worker#10[pid=60167] abnormal exit, status=0, signal=1
[2019-08-08 11:32:29 $60164.0]	WARNING	swManager_check_exit_status: worker#9[pid=60166] abnormal exit, status=0, signal=1
[2019-08-08 11:32:29 $60164.0]	WARNING	swManager_check_exit_status: worker#8[pid=60165] abnormal exit, status=0, signal=1
[2019-08-08 14:22:07 $65121.0]	INFO	Server is reloading all workers now
[2019-08-08 14:22:10 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=65122] exit timeout, forced kill
[2019-08-08 14:22:10 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=65123] exit timeout, forced kill
[2019-08-08 14:22:10 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=65124] exit timeout, forced kill
[2019-08-08 14:22:10 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=65125] exit timeout, forced kill
[2019-08-08 14:22:10 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=65126] exit timeout, forced kill
[2019-08-08 14:22:10 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=65127] exit timeout, forced kill
[2019-08-08 14:22:10 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=65128] exit timeout, forced kill
[2019-08-08 14:22:10 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=65129] exit timeout, forced kill
[2019-08-08 14:22:10 $65121.0]	WARNING	swManager_check_exit_status: worker#11[pid=65125] abnormal exit, status=0, signal=9
[2019-08-08 14:22:10 $65121.0]	WARNING	swManager_check_exit_status: worker#15[pid=65129] abnormal exit, status=0, signal=9
[2019-08-08 14:22:10 $65121.0]	WARNING	swManager_check_exit_status: worker#14[pid=65128] abnormal exit, status=0, signal=9
[2019-08-08 14:22:10 $65121.0]	WARNING	swManager_check_exit_status: worker#13[pid=65127] abnormal exit, status=0, signal=9
[2019-08-08 14:22:10 $65121.0]	WARNING	swManager_check_exit_status: worker#12[pid=65126] abnormal exit, status=0, signal=9
[2019-08-08 14:22:10 $65121.0]	WARNING	swManager_check_exit_status: worker#10[pid=65124] abnormal exit, status=0, signal=9
[2019-08-08 14:22:10 $65121.0]	WARNING	swManager_check_exit_status: worker#9[pid=65123] abnormal exit, status=0, signal=9
[2019-08-08 14:22:10 $65121.0]	INFO	Server is reloading all workers now
[2019-08-08 14:22:13 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=65147] exit timeout, forced kill
[2019-08-08 14:22:13 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=65156] exit timeout, forced kill
[2019-08-08 14:22:13 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=65155] exit timeout, forced kill
[2019-08-08 14:22:13 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=65150] exit timeout, forced kill
[2019-08-08 14:22:13 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=65154] exit timeout, forced kill
[2019-08-08 14:22:13 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=65153] exit timeout, forced kill
[2019-08-08 14:22:13 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=65152] exit timeout, forced kill
[2019-08-08 14:22:13 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=65151] exit timeout, forced kill
[2019-08-08 14:22:13 $65121.0]	WARNING	swManager_check_exit_status: worker#9[pid=65156] abnormal exit, status=0, signal=9
[2019-08-08 14:22:13 $65121.0]	WARNING	swManager_check_exit_status: worker#10[pid=65155] abnormal exit, status=0, signal=9
[2019-08-08 14:22:13 $65121.0]	WARNING	swManager_check_exit_status: worker#12[pid=65154] abnormal exit, status=0, signal=9
[2019-08-08 14:22:13 $65121.0]	WARNING	swManager_check_exit_status: worker#13[pid=65153] abnormal exit, status=0, signal=9
[2019-08-08 14:22:13 $65121.0]	WARNING	swManager_check_exit_status: worker#14[pid=65152] abnormal exit, status=0, signal=9
[2019-08-08 14:22:13 $65121.0]	WARNING	swManager_check_exit_status: worker#15[pid=65151] abnormal exit, status=0, signal=9
[2019-08-08 14:22:13 $65121.0]	WARNING	swManager_check_exit_status: worker#11[pid=65150] abnormal exit, status=0, signal=9
[2019-08-08 14:22:14 $65121.0]	INFO	Server is reloading all workers now
[2019-08-08 14:22:17 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=65164] exit timeout, forced kill
[2019-08-08 14:22:17 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=65168] exit timeout, forced kill
[2019-08-08 14:22:17 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=65169] exit timeout, forced kill
[2019-08-08 14:22:17 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=65174] exit timeout, forced kill
[2019-08-08 14:22:17 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=65170] exit timeout, forced kill
[2019-08-08 14:22:17 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=65171] exit timeout, forced kill
[2019-08-08 14:22:17 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=65172] exit timeout, forced kill
[2019-08-08 14:22:17 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=65173] exit timeout, forced kill
[2019-08-08 14:22:17 $65121.0]	WARNING	swManager_check_exit_status: worker#9[pid=65168] abnormal exit, status=0, signal=9
[2019-08-08 14:22:17 $65121.0]	WARNING	swManager_check_exit_status: worker#11[pid=65174] abnormal exit, status=0, signal=9
[2019-08-08 14:22:17 $65121.0]	WARNING	swManager_check_exit_status: worker#15[pid=65173] abnormal exit, status=0, signal=9
[2019-08-08 14:22:17 $65121.0]	WARNING	swManager_check_exit_status: worker#14[pid=65172] abnormal exit, status=0, signal=9
[2019-08-08 14:22:17 $65121.0]	WARNING	swManager_check_exit_status: worker#13[pid=65171] abnormal exit, status=0, signal=9
[2019-08-08 14:22:17 $65121.0]	WARNING	swManager_check_exit_status: worker#12[pid=65170] abnormal exit, status=0, signal=9
[2019-08-08 14:22:17 $65121.0]	WARNING	swManager_check_exit_status: worker#10[pid=65169] abnormal exit, status=0, signal=9
[2019-08-08 14:22:18 $65121.0]	INFO	Server is reloading all workers now
[2019-08-08 14:22:21 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=65181] exit timeout, forced kill
[2019-08-08 14:22:21 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=65185] exit timeout, forced kill
[2019-08-08 14:22:21 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=65191] exit timeout, forced kill
[2019-08-08 14:22:21 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=65186] exit timeout, forced kill
[2019-08-08 14:22:21 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=65190] exit timeout, forced kill
[2019-08-08 14:22:21 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=65189] exit timeout, forced kill
[2019-08-08 14:22:21 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=65188] exit timeout, forced kill
[2019-08-08 14:22:21 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=65187] exit timeout, forced kill
[2019-08-08 14:22:21 $65121.0]	WARNING	swManager_check_exit_status: worker#9[pid=65185] abnormal exit, status=0, signal=9
[2019-08-08 14:22:21 $65121.0]	WARNING	swManager_check_exit_status: worker#10[pid=65191] abnormal exit, status=0, signal=9
[2019-08-08 14:22:21 $65121.0]	WARNING	swManager_check_exit_status: worker#12[pid=65190] abnormal exit, status=0, signal=9
[2019-08-08 14:22:21 $65121.0]	WARNING	swManager_check_exit_status: worker#13[pid=65189] abnormal exit, status=0, signal=9
[2019-08-08 14:22:21 $65121.0]	WARNING	swManager_check_exit_status: worker#14[pid=65188] abnormal exit, status=0, signal=9
[2019-08-08 14:22:21 $65121.0]	WARNING	swManager_check_exit_status: worker#15[pid=65187] abnormal exit, status=0, signal=9
[2019-08-08 14:22:21 $65121.0]	WARNING	swManager_check_exit_status: worker#11[pid=65186] abnormal exit, status=0, signal=9
[2019-08-08 14:22:22 $65121.0]	INFO	Server is reloading all workers now
[2019-08-08 14:22:25 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=65200] exit timeout, forced kill
[2019-08-08 14:22:25 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=65203] exit timeout, forced kill
[2019-08-08 14:22:25 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=65204] exit timeout, forced kill
[2019-08-08 14:22:25 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=65209] exit timeout, forced kill
[2019-08-08 14:22:25 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=65205] exit timeout, forced kill
[2019-08-08 14:22:25 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=65206] exit timeout, forced kill
[2019-08-08 14:22:25 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=65207] exit timeout, forced kill
[2019-08-08 14:22:25 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=65208] exit timeout, forced kill
[2019-08-08 14:22:25 $65121.0]	WARNING	swManager_check_exit_status: worker#10[pid=65204] abnormal exit, status=0, signal=9
[2019-08-08 14:22:25 $65121.0]	WARNING	swManager_check_exit_status: worker#11[pid=65209] abnormal exit, status=0, signal=9
[2019-08-08 14:22:25 $65121.0]	WARNING	swManager_check_exit_status: worker#15[pid=65208] abnormal exit, status=0, signal=9
[2019-08-08 14:22:25 $65121.0]	WARNING	swManager_check_exit_status: worker#14[pid=65207] abnormal exit, status=0, signal=9
[2019-08-08 14:22:25 $65121.0]	WARNING	swManager_check_exit_status: worker#13[pid=65206] abnormal exit, status=0, signal=9
[2019-08-08 14:22:25 $65121.0]	WARNING	swManager_check_exit_status: worker#12[pid=65205] abnormal exit, status=0, signal=9
[2019-08-08 14:22:25 $65121.0]	WARNING	swManager_check_exit_status: worker#9[pid=65203] abnormal exit, status=0, signal=9
[2019-08-08 14:22:26 $65121.0]	INFO	Server is reloading all workers now
[2019-08-08 14:22:29 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=65220] exit timeout, forced kill
[2019-08-08 14:22:29 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=65230] exit timeout, forced kill
[2019-08-08 14:22:29 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=65224] exit timeout, forced kill
[2019-08-08 14:22:29 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=65225] exit timeout, forced kill
[2019-08-08 14:22:29 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=65229] exit timeout, forced kill
[2019-08-08 14:22:29 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=65228] exit timeout, forced kill
[2019-08-08 14:22:29 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=65227] exit timeout, forced kill
[2019-08-08 14:22:29 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=65226] exit timeout, forced kill
[2019-08-08 14:22:29 $65121.0]	WARNING	swManager_check_exit_status: worker#9[pid=65230] abnormal exit, status=0, signal=9
[2019-08-08 14:22:29 $65121.0]	WARNING	swManager_check_exit_status: worker#12[pid=65229] abnormal exit, status=0, signal=9
[2019-08-08 14:22:29 $65121.0]	WARNING	swManager_check_exit_status: worker#13[pid=65228] abnormal exit, status=0, signal=9
[2019-08-08 14:22:29 $65121.0]	WARNING	swManager_check_exit_status: worker#14[pid=65227] abnormal exit, status=0, signal=9
[2019-08-08 14:22:29 $65121.0]	WARNING	swManager_check_exit_status: worker#15[pid=65226] abnormal exit, status=0, signal=9
[2019-08-08 14:22:29 $65121.0]	WARNING	swManager_check_exit_status: worker#11[pid=65225] abnormal exit, status=0, signal=9
[2019-08-08 14:22:29 $65121.0]	WARNING	swManager_check_exit_status: worker#10[pid=65224] abnormal exit, status=0, signal=9
[2019-08-08 14:22:30 $65121.0]	INFO	Server is reloading all workers now
[2019-08-08 14:22:33 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=65240] exit timeout, forced kill
[2019-08-08 14:22:33 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=65242] exit timeout, forced kill
[2019-08-08 14:22:33 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=65248] exit timeout, forced kill
[2019-08-08 14:22:33 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=65247] exit timeout, forced kill
[2019-08-08 14:22:33 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=65243] exit timeout, forced kill
[2019-08-08 14:22:33 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=65244] exit timeout, forced kill
[2019-08-08 14:22:33 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=65245] exit timeout, forced kill
[2019-08-08 14:22:33 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=65246] exit timeout, forced kill
[2019-08-08 14:22:33 $65121.0]	WARNING	swManager_check_exit_status: worker#9[pid=65242] abnormal exit, status=0, signal=9
[2019-08-08 14:22:33 $65121.0]	WARNING	swManager_check_exit_status: worker#10[pid=65248] abnormal exit, status=0, signal=9
[2019-08-08 14:22:33 $65121.0]	WARNING	swManager_check_exit_status: worker#11[pid=65247] abnormal exit, status=0, signal=9
[2019-08-08 14:22:33 $65121.0]	WARNING	swManager_check_exit_status: worker#15[pid=65246] abnormal exit, status=0, signal=9
[2019-08-08 14:22:33 $65121.0]	WARNING	swManager_check_exit_status: worker#14[pid=65245] abnormal exit, status=0, signal=9
[2019-08-08 14:22:33 $65121.0]	WARNING	swManager_check_exit_status: worker#13[pid=65244] abnormal exit, status=0, signal=9
[2019-08-08 14:22:33 $65121.0]	WARNING	swManager_check_exit_status: worker#12[pid=65243] abnormal exit, status=0, signal=9
[2019-08-08 14:22:34 $65121.0]	INFO	Server is reloading all workers now
[2019-08-08 14:22:37 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=65255] exit timeout, forced kill
[2019-08-08 14:22:37 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=65260] exit timeout, forced kill
[2019-08-08 14:22:37 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=65261] exit timeout, forced kill
[2019-08-08 14:22:37 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=65262] exit timeout, forced kill
[2019-08-08 14:22:37 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=65266] exit timeout, forced kill
[2019-08-08 14:22:37 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=65265] exit timeout, forced kill
[2019-08-08 14:22:37 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=65264] exit timeout, forced kill
[2019-08-08 14:22:37 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=65263] exit timeout, forced kill
[2019-08-08 14:22:37 $65121.0]	WARNING	swManager_check_exit_status: worker#9[pid=65260] abnormal exit, status=0, signal=9
[2019-08-08 14:22:37 $65121.0]	WARNING	swManager_check_exit_status: worker#12[pid=65266] abnormal exit, status=0, signal=9
[2019-08-08 14:22:37 $65121.0]	WARNING	swManager_check_exit_status: worker#13[pid=65265] abnormal exit, status=0, signal=9
[2019-08-08 14:22:37 $65121.0]	WARNING	swManager_check_exit_status: worker#14[pid=65264] abnormal exit, status=0, signal=9
[2019-08-08 14:22:37 $65121.0]	WARNING	swManager_check_exit_status: worker#15[pid=65263] abnormal exit, status=0, signal=9
[2019-08-08 14:22:37 $65121.0]	WARNING	swManager_check_exit_status: worker#11[pid=65262] abnormal exit, status=0, signal=9
[2019-08-08 14:22:37 $65121.0]	WARNING	swManager_check_exit_status: worker#10[pid=65261] abnormal exit, status=0, signal=9
[2019-08-08 14:22:38 $65121.0]	INFO	Server is reloading all workers now
[2019-08-08 14:22:41 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=65276] exit timeout, forced kill
[2019-08-08 14:22:41 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=65278] exit timeout, forced kill
[2019-08-08 14:22:41 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=65284] exit timeout, forced kill
[2019-08-08 14:22:41 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=65283] exit timeout, forced kill
[2019-08-08 14:22:41 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=65279] exit timeout, forced kill
[2019-08-08 14:22:41 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=65280] exit timeout, forced kill
[2019-08-08 14:22:41 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=65281] exit timeout, forced kill
[2019-08-08 14:22:41 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=65282] exit timeout, forced kill
[2019-08-08 14:22:41 $65121.0]	WARNING	swManager_check_exit_status: worker#9[pid=65278] abnormal exit, status=0, signal=9
[2019-08-08 14:22:41 $65121.0]	WARNING	swManager_check_exit_status: worker#10[pid=65284] abnormal exit, status=0, signal=9
[2019-08-08 14:22:41 $65121.0]	WARNING	swManager_check_exit_status: worker#11[pid=65283] abnormal exit, status=0, signal=9
[2019-08-08 14:22:41 $65121.0]	WARNING	swManager_check_exit_status: worker#15[pid=65282] abnormal exit, status=0, signal=9
[2019-08-08 14:22:41 $65121.0]	WARNING	swManager_check_exit_status: worker#14[pid=65281] abnormal exit, status=0, signal=9
[2019-08-08 14:22:41 $65121.0]	WARNING	swManager_check_exit_status: worker#13[pid=65280] abnormal exit, status=0, signal=9
[2019-08-08 14:22:41 $65121.0]	WARNING	swManager_check_exit_status: worker#12[pid=65279] abnormal exit, status=0, signal=9
[2019-08-08 14:22:42 $65121.0]	INFO	Server is reloading all workers now
[2019-08-08 14:22:45 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=65292] exit timeout, forced kill
[2019-08-08 14:22:45 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=65296] exit timeout, forced kill
[2019-08-08 14:22:45 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=65297] exit timeout, forced kill
[2019-08-08 14:22:45 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=65298] exit timeout, forced kill
[2019-08-08 14:22:45 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=65302] exit timeout, forced kill
[2019-08-08 14:22:45 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=65301] exit timeout, forced kill
[2019-08-08 14:22:45 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=65300] exit timeout, forced kill
[2019-08-08 14:22:45 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=65299] exit timeout, forced kill
[2019-08-08 14:22:45 $65121.0]	WARNING	swManager_check_exit_status: worker#10[pid=65297] abnormal exit, status=0, signal=9
[2019-08-08 14:22:45 $65121.0]	WARNING	swManager_check_exit_status: worker#12[pid=65302] abnormal exit, status=0, signal=9
